network,crowd,image,true_label,0_cnn,1_cnn,2_cnn,3_cnn,4_cnn,5_cnn,6_cnn,7_cnn,8_cnn,9_cnn,predicted_label_cnn,confidence_cnn,0_rf,1_rf,2_rf,3_rf,4_rf,5_rf,6_rf,7_rf,8_rf,9_rf,predicted_label_rf,confidence_rf
1,2,209,9.0,0.0056485566,0.0024297298,0.0003131656,0.0011112001,0.3378725,0.0017168038,0.0027896292,0.009387771,0.005116957,0.63361365,9.0,0.8799663,0.0025,0.02,0.049833333333333334,0.01,0.0575,0.0095,0.0,0.15354761904761904,0.0,0.6971190476190476,9.0,0.6971190476190476
1,2,210,2.0,0.0049449718,0.014472583,0.8959473,0.053104848,0.0015630834,0.0040319185,0.015393617,0.0004444427,0.00945557,0.000641777,2.0,0.67097664,,,,,,,,,,,,
1,2,211,0.0,0.6530212,0.013025821,0.011002189,0.15133196,0.004962815,0.069534585,0.033931565,0.0011685728,0.056553256,0.0054681,0.0,0.7657959,,,,,,,,,,,,
1,2,212,8.0,0.002334319,0.14803377,0.05197336,0.14142044,0.016869128,0.017784687,0.0040199584,0.001082405,0.6119773,0.004504613,8.0,0.31189585,,,,,,,,,,,,
1,2,213,0.0,0.9999638,1.6453281e-08,2.8059223e-06,7.246535e-07,2.2510095e-07,2.8966977e-05,1.3479973e-06,3.716306e-07,3.3124417e-07,1.3487712e-06,0.0,0.997493,,,,,,,,,,,,
1,2,214,0.0,0.9919371,4.709494e-06,8.0784186e-05,0.00090271485,2.1419764e-05,0.0068567633,6.2668325e-05,6.711685e-06,7.773135e-05,4.9339847e-05,0.0,0.9609884,,,,,,,,,,,,
1,2,215,5.0,0.07057051,0.06603069,0.2722305,0.09144546,0.02538303,0.36125576,0.031546135,0.00711759,0.062315084,0.012105259,5.0,0.7113931,0.040999999999999995,0.11883333333333335,0.16399999999999998,0.07400000000000001,0.018333333333333333,0.3985,0.025,0.029833333333333333,0.0855,0.045,5.0,0.3985
1,2,216,7.0,0.0026553588,0.0019167394,0.00093157607,0.00013637642,0.96023506,0.00055108184,0.016640656,0.0015436591,0.00040146022,0.014987996,4.0,0.9811655,0.0025,0.0,0.03,0.016666666666666666,0.8241666666666666,0.0,0.05,0.0325,0.01,0.034166666666666665,4.0,0.8241666666666666
1,2,217,6.0,0.22334355,2.4236131e-05,0.0025848486,1.7080427e-05,0.00011589659,0.00031470956,0.7735234,2.0051452e-06,1.8774625e-05,5.5496996e-05,6.0,0.99803764,,,,,,,,,,,,
1,2,218,4.0,0.0020422053,0.012157601,0.0028750726,0.013267465,0.6763572,0.009249895,0.010440441,0.0060736253,0.0064393925,0.2610971,4.0,0.7310301,,,,,,,,,,,,
1,2,219,1.0,0.0007085374,0.9852604,0.00050196453,0.0001632138,0.0039668228,0.00035546647,0.0027391782,0.001420127,0.0034618215,0.0014224518,1.0,0.91299707,,,,,,,,,,,,
1,2,220,4.0,0.71597844,0.0023303041,0.21444646,0.00079449307,0.019496026,0.0053920313,0.036586486,0.00015712899,0.0017393688,0.0030791922,0.0,0.98897165,,,,,,,,,,,,
1,2,221,0.0,0.9999904,1.0097302e-09,2.068563e-07,1.3290921e-07,3.0762298e-08,8.936762e-06,8.941615e-08,1.6927409e-08,4.069641e-08,1.2347509e-07,0.0,0.99868506,,,,,,,,,,,,
1,2,222,4.0,1.6314156e-05,0.00033329052,0.00015024829,1.5788391e-05,0.96645737,4.0411254e-05,0.00025763147,0.00044093712,6.862728e-05,0.032219425,4.0,0.9588942,,,,,,,,,,,,
1,2,223,9.0,0.018003464,0.014572242,0.011553194,0.013412106,0.4301718,0.042206686,0.023939539,0.10624573,0.02358072,0.3163145,4.0,0.7406534,,,,,,,,,,,,
1,2,224,5.0,0.33031374,0.00075336377,0.007362712,0.0249752,0.0033998014,0.5610168,0.054970663,0.0046765455,0.0075664804,0.0049646464,5.0,0.8193175,,,,,,,,,,,,
1,2,225,3.0,0.0026915611,0.07124479,0.028431887,0.29811406,0.16358238,0.026133599,0.0072041512,0.01052236,0.096994735,0.29508042,3.0,0.36198738,,,,,,,,,,,,
1,2,226,0.0,0.87661123,0.0005057116,0.04003521,0.0024464016,0.011772107,0.0425483,0.02023536,0.0012218017,0.0018069075,0.0028169744,0.0,0.968082,0.40725,0.009333333333333334,0.05753571428571429,0.05035714285714286,0.06054761904761904,0.1682142857142857,0.06602380952380953,0.08604761904761904,0.035666666666666666,0.05902380952380953,0.0,0.40725
1,2,227,3.0,0.18016665,2.8926166e-07,0.8194963,8.6277185e-05,2.3276988e-07,0.00023715825,1.1989663e-05,2.5159197e-08,9.393556e-07,9.136222e-08,2.0,0.99507505,,,,,,,,,,,,
1,2,228,0.0,0.60498685,0.016173573,0.030349746,0.07019559,0.02383842,0.09926317,0.04605371,0.017566634,0.044759158,0.046813127,0.0,0.73165965,,,,,,,,,,,,
1,2,229,4.0,0.00029521892,0.009084941,0.0014284877,0.0001671825,0.9450257,0.00036844984,0.0015436863,0.0054616984,0.0006100762,0.03601457,4.0,0.9435396,,,,,,,,,,,,
1,2,230,2.0,0.0072090463,0.002778661,0.9563327,0.0016574147,0.010825503,0.008264001,0.009593476,0.0008422108,0.002065217,0.00043178696,2.0,0.90282845,,,,,,,,,,,,
1,2,231,2.0,0.0005386353,0.0011859562,0.9945758,0.0006495369,0.0012910019,0.0006191596,0.00048764242,5.931763e-05,0.00048320726,0.000109662644,2.0,0.8530088,0.003333333333333333,0.003333333333333333,0.8063809523809523,0.05833333333333334,0.027000000000000003,0.03883333333333333,0.0125,0.006,0.03166666666666667,0.012619047619047618,2.0,0.8063809523809523
1,2,232,6.0,0.0007367918,0.0002521842,0.00279359,2.2519698e-05,0.00039619172,0.00035914688,0.9952806,5.900872e-06,6.228148e-05,9.079864e-05,6.0,0.9799573,,,,,,,,,,,,
1,2,233,1.0,0.0042714607,0.86610615,0.03797714,0.0042100744,0.0200849,0.004557282,0.009158737,0.0036873065,0.045833703,0.0041132453,1.0,0.78038156,,,,,,,,,,,,
1,2,234,3.0,0.11954471,0.037891,0.17651613,0.29971758,0.03242934,0.025334759,0.01822049,0.14188553,0.12842605,0.020034421,3.0,0.5464397,,,,,,,,,,,,
1,2,235,1.0,0.00049036246,0.98706573,0.00024652446,7.864462e-05,0.0041534975,0.00024324172,0.0020501937,0.0013984266,0.0029760764,0.0012972902,1.0,0.9238058,0.0,0.9225,0.005,0.0,0.02,0.0025,0.0125,0.0225,0.005,0.01,1.0,0.9225
1,2,236,9.0,0.008906424,0.04052953,0.004304488,0.0075580417,0.5829752,0.003793402,0.021225858,0.013640189,0.08526876,0.2317981,4.0,0.7866963,,,,,,,,,,,,
1,2,237,6.0,0.010059878,0.0139688235,0.006999745,0.010933955,0.016087802,0.0254077,0.88474107,0.0008496272,0.020417195,0.010534135,6.0,0.7786511,0.019666666666666666,0.029916666666666668,0.025,0.018333333333333333,0.11691666666666667,0.13183333333333333,0.5218333333333334,0.04066666666666666,0.07,0.025833333333333333,6.0,0.5218333333333334
1,2,238,1.0,0.0027039798,0.9443604,0.0027286108,0.00044803327,0.0030420746,0.000662825,0.023109062,0.00095260894,0.02054853,0.0014438245,1.0,0.8962981,,,,,,,,,,,,
1,2,239,6.0,0.002408999,0.0036043671,0.0031032176,0.00024615944,0.0035030046,0.0015305721,0.9831542,0.00022092169,0.00066162,0.0015669889,6.0,0.9447114,,,,,,,,,,,,
1,2,240,6.0,0.7179519,0.00012812576,0.003948736,0.00024680234,0.00038510488,0.0041116406,0.27268538,1.8047258e-05,0.0002107561,0.00031346653,0.0,0.9916966,,,,,,,,,,,,
1,2,241,5.0,0.20525108,0.0029820884,0.0024653901,0.16893938,0.0031003312,0.567267,0.0041042124,0.0004609645,0.040087797,0.0053417217,5.0,0.6454351,0.03916666666666666,0.01,0.005428571428571429,0.06499999999999999,0.006666666666666666,0.8252380952380953,0.012666666666666666,0.02,0.01583333333333333,0.0,5.0,0.8252380952380953
1,2,242,4.0,1.3262197e-06,3.91363e-05,1.4051781e-05,2.0473264e-07,0.9983243,1.3000633e-06,2.6989688e-05,6.317309e-05,2.5246661e-06,0.0015269854,4.0,0.99313366,,,,,,,,,,,,
1,2,243,1.0,0.0031606827,0.88568056,0.015534555,0.0023780062,0.008118072,0.0024580285,0.008585362,0.0013816546,0.0707939,0.0019091743,1.0,0.77332664,,,,,,,,,,,,
1,2,244,4.0,0.0028938442,0.50609183,0.0073244283,0.0067788376,0.22186784,0.012693597,0.10101159,0.008991013,0.042867932,0.089479126,1.0,0.8013351,,,,,,,,,,,,
1,2,245,0.0,0.9969972,1.0328427e-05,0.00027180917,0.00011299568,6.163939e-05,0.0020485618,0.00034698035,8.858901e-06,8.029865e-05,6.124651e-05,0.0,0.9848481,0.7302500000000001,0.0,0.049916666666666665,0.025,0.016666666666666666,0.06476190476190476,0.05928571428571428,0.031785714285714285,0.012333333333333333,0.01,0.0,0.7302500000000001
1,2,246,1.0,0.02272773,0.77237576,0.014396353,0.01287131,0.011448597,0.0069396296,0.031747445,0.01471549,0.10255274,0.010224965,1.0,0.7506665,,,,,,,,,,,,
1,2,247,1.0,0.0027186659,0.9097709,0.008543471,0.0020336353,0.003945689,0.0010780767,0.019280322,0.0008798836,0.05021706,0.0015322204,1.0,0.81046987,,,,,,,,,,,,
1,2,248,4.0,1.3044806e-06,2.3636454e-05,1.2170814e-05,1.13801725e-07,0.99946797,1.1943462e-06,7.439691e-06,6.8461384e-05,1.7598683e-06,0.00041598015,4.0,0.9947174,,,,,,,,,,,,
1,2,249,7.0,0.0012076212,0.0012290364,0.00043050112,0.00013613584,0.0036251254,0.00017013587,0.00014515925,0.99172956,0.00056587864,0.0007608586,7.0,0.85625684,,,,,,,,,,,,
1,2,250,2.0,0.16788198,0.03230966,0.028004516,0.016873907,0.1761288,0.04637347,0.16115168,0.20376803,0.047649626,0.119858265,7.0,0.8195908,,,,,,,,,,,,
1,2,251,5.0,0.034128986,0.051965732,0.40994704,0.031154253,0.034601394,0.1049128,0.27494586,0.0048577017,0.04507424,0.008412039,2.0,0.7749918,,,,,,,,,,,,
1,2,252,1.0,0.036654525,0.04525033,0.11327439,0.1813341,0.1536086,0.13451524,0.16351303,0.050723456,0.05251122,0.06861507,3.0,0.5566091,0.0025,0.005833333333333333,0.08716666666666667,0.23816666666666667,0.06783333333333333,0.19666666666666668,0.0,0.07058333333333333,0.1625,0.16875,3.0,0.23816666666666667
1,2,253,7.0,0.0011744138,0.010525862,0.028302936,0.0020178664,0.6636506,0.0012151964,0.0035394558,0.25782317,0.0013121052,0.03043831,4.0,0.89458144,,,,,,,,,,,,
1,2,254,1.0,0.0023139862,0.93130887,0.003788688,0.0010436081,0.0047032004,0.0011024441,0.007428992,0.0012069658,0.04550951,0.0015937441,1.0,0.8157554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,2,255,5.0,0.09691937,0.020072592,0.0492925,0.33069786,0.0877552,0.1357751,0.013182417,0.0034839395,0.14485908,0.11796198,3.0,0.61164856,0.03783333333333333,0.0025,0.019166666666666665,0.28464285714285714,0.010333333333333332,0.3968333333333333,0.01,0.005,0.15750000000000003,0.0761904761904762,5.0,0.3968333333333333
1,2,256,6.0,0.03791692,0.00022222288,0.01279797,4.4657132e-05,0.0005572202,0.0004124896,0.9477954,9.932387e-06,7.4629395e-05,0.00016851902,6.0,0.9944811,,,,,,,,,,,,
1,2,257,3.0,0.0032161893,0.019810548,0.035106957,0.8560589,0.002809245,0.03702929,0.0023316944,0.00076717045,0.038606107,0.0042639826,3.0,0.2858753,0.006666666666666666,0.005,0.017333333333333333,0.8238333333333333,0.002,0.026000000000000002,0.013000000000000001,0.003333333333333333,0.092,0.010833333333333332,3.0,0.8238333333333333
1,2,258,4.0,0.08351065,0.009543648,0.012132168,0.004607795,0.02629184,0.03397788,0.80632716,0.0015799978,0.0065515987,0.015477257,6.0,0.9158447,,,,,,,,,,,,
1,2,259,8.0,0.9607218,0.00018891423,0.0034772337,0.0011715495,0.00085181475,0.020717738,0.010812685,0.00029109113,0.001034883,0.00073232077,0.0,0.9589044,,,,,,,,,,,,
1,2,260,5.0,0.1715748,0.033724274,0.008612994,0.08776784,0.03163365,0.45431918,0.0376526,0.0068929926,0.15113583,0.016685855,5.0,0.6542182,,,,,,,,,,,,
1,2,261,6.0,0.016617533,0.00037128056,0.015631633,0.00017166756,0.0003534626,0.0016757735,0.9648997,5.2855194e-06,0.00018057621,9.2994545e-05,6.0,0.98451644,,,,,,,,,,,,
1,2,262,5.0,0.6049607,0.00017335698,0.0013567593,0.05731241,0.00019394126,0.33106336,0.0013140417,0.00013317581,0.0026529706,0.000839243,0.0,0.8105956,0.20023809523809524,0.005833333333333333,0.020261904761904762,0.08183333333333334,0.013333333333333332,0.5473333333333332,0.021666666666666664,0.026666666666666665,0.04716666666666667,0.035666666666666666,5.0,0.5473333333333332
1,2,263,2.0,0.0028118072,0.012986384,0.34147257,0.0005949395,0.612304,0.0026655816,0.015449052,0.00080511736,0.0013557482,0.009554811,4.0,0.96852285,,,,,,,,,,,,
1,2,264,1.0,0.005116083,0.89982015,0.005046227,0.0014161525,0.025104767,0.0042500403,0.017464768,0.013372656,0.016720688,0.011688463,1.0,0.85301906,0.0,0.6918333333333334,0.040999999999999995,0.023166666666666665,0.055999999999999994,0.037000000000000005,0.0165,0.07616666666666667,0.008333333333333333,0.05,1.0,0.6918333333333334
1,2,265,6.0,0.08237368,5.8911985e-05,0.0024882432,1.7030112e-05,0.00034559582,0.00019827568,0.9143924,5.6587382e-06,3.2178763e-05,8.792587e-05,6.0,0.9971355,,,,,,,,,,,,
1,2,266,1.0,0.0028788822,0.9297916,0.0060653468,0.0009894748,0.0038246494,0.0010224609,0.014830522,0.0010050508,0.038145684,0.0014462699,1.0,0.84247327,,,,,,,,,,,,
1,2,267,7.0,0.0016063881,0.00038880613,5.7548732e-05,2.2068805e-05,0.025087023,0.00037740337,8.51532e-05,0.9716978,0.00010693017,0.0005709037,7.0,0.97275025,,,,,,,,,,,,
1,2,268,2.0,0.023012176,0.000472403,0.9717803,0.00031616932,0.0011342836,0.0011439902,0.0016586537,3.1407886e-05,0.00037817407,7.2359086e-05,2.0,0.9718309,,,,,,,,,,,,
1,2,269,7.0,0.05002596,0.05171401,0.059859853,0.018265273,0.008174686,0.0096471105,0.018788526,0.6177359,0.1565396,0.009249077,7.0,0.64751965,,,,,,,,,,,,
1,2,270,9.0,0.01391707,0.01546997,0.0012754322,0.0051810257,0.33790153,0.011824406,0.019856444,0.013968141,0.048979014,0.53162694,9.0,0.8010352,,,,,,,,,,,,
1,2,271,6.0,0.9997106,4.1503483e-07,0.00011450312,7.57091e-06,1.9020904e-06,0.00012854056,2.1321772e-05,1.6055444e-06,3.7874674e-06,9.748895e-06,0.0,0.99404293,,,,,,,,,,,,
1,2,272,5.0,0.08922592,0.00038408014,0.0010250872,0.13371381,0.0005940966,0.76452374,0.002281752,0.0001977647,0.0057558925,0.002297857,5.0,0.6351975,,,,,,,,,,,,
1,2,273,3.0,0.0774188,0.0011091662,0.042938117,0.7405702,0.0009202581,0.12307565,0.009034684,0.0003299371,0.0030453417,0.0015578734,3.0,0.6416531,,,,,,,,,,,,
1,2,274,4.0,1.277092e-05,0.00040555323,0.00011896635,8.165206e-06,0.99580467,4.7644837e-05,0.00045742348,0.0004302568,9.599698e-05,0.0026184977,4.0,0.9652605,,,,,,,,,,,,
1,2,275,9.0,0.005662459,0.0014520208,0.00029760966,0.00052918534,0.60170764,0.0011233835,0.0037234274,0.005331095,0.0036552916,0.376518,4.0,0.9272596,,,,,,,,,,,,
1,2,276,6.0,5.54799e-05,1.5149161e-05,9.2510985e-05,1.543827e-06,2.6080272e-05,2.434107e-05,0.99977505,1.7769428e-07,2.9620142e-06,6.7387314e-06,6.0,0.9895347,0.0,0.02,0.01,0.0,0.01,0.0,0.932,0.002,0.026000000000000002,0.0,6.0,0.932
1,2,277,9.0,0.01239008,0.039114352,0.010876217,0.03411357,0.2503552,0.055591535,0.058843605,0.046769224,0.03689206,0.45505422,9.0,0.6171166,,,,,,,,,,,,
1,2,278,8.0,0.015646012,0.17409946,0.13759603,0.27288052,0.04999819,0.06730087,0.07613375,0.016248176,0.14413509,0.045961894,3.0,0.42209047,0.008166666666666666,0.0545952380952381,0.06125,0.10558333333333333,0.036333333333333336,0.08783333333333335,0.0,0.035666666666666666,0.5727380952380953,0.03783333333333334,8.0,0.5727380952380953
1,2,279,2.0,0.013670843,0.062388003,0.24217822,0.008404466,0.008095792,0.0068353787,0.64563215,0.0012391892,0.008690078,0.0028658556,6.0,0.893916,,,,,,,,,,,,
1,2,280,5.0,0.31075922,0.0076919897,0.14839663,0.018370695,0.043160167,0.27948946,0.13792428,0.013333062,0.02791463,0.012959861,0.0,0.86060035,,,,,,,,,,,,
1,2,281,3.0,0.0010612832,0.0005654477,0.052723754,0.9159056,0.0010517894,0.024158124,0.00023124486,0.00039447704,0.0031779876,0.0007302724,3.0,0.26527995,0.003333333333333333,0.0,0.01583333333333333,0.746309523809524,0.011000000000000001,0.021666666666666664,0.004,0.015,0.15166666666666667,0.031190476190476185,3.0,0.746309523809524
1,2,282,2.0,3.1523647e-05,3.3264685e-05,0.9937595,0.006043117,1.6000125e-05,6.393309e-05,6.5961285e-06,1.7280447e-06,4.3219043e-05,1.2307275e-06,2.0,0.6408942,,,,,,,,,,,,
1,2,283,7.0,0.0081867445,0.7626214,0.011612617,0.009146281,0.016024921,0.005494642,0.02737061,0.033090588,0.11326916,0.013183049,1.0,0.67175484,,,,,,,,,,,,
1,2,284,1.0,0.0021157966,0.9274844,0.0012893663,0.00040473806,0.0036339215,0.00065008615,0.043475106,0.00066001975,0.018520864,0.0017657194,1.0,0.91251284,,,,,,,,,,,,
1,2,285,9.0,0.00096158363,0.0036114315,0.00016468724,0.0028038048,0.09363867,0.0044515324,0.0020375752,0.0029198825,0.010118585,0.8792923,9.0,0.70095474,,,,,,,,,,,,
1,2,286,9.0,0.00017683487,0.00045921345,5.048133e-05,0.00026175845,0.2609153,0.0012936335,0.00080769847,0.001503503,0.00090424024,0.7336273,9.0,0.82513446,,,,,,,,,,,,
1,2,287,1.0,0.008015089,0.8638126,0.0056357295,0.0010748493,0.011401569,0.003597905,0.07239524,0.007996173,0.0159604,0.01011045,1.0,0.9008165,0.0,0.5179285714285714,0.09283333333333334,0.017333333333333333,0.03266666666666666,0.02033333333333333,0.015,0.22342857142857142,0.0235,0.05697619047619048,1.0,0.5179285714285714
1,2,288,4.0,0.00037964687,0.0006795174,0.00023359468,8.361328e-06,0.9871338,5.3329368e-05,0.0017964971,0.003859197,9.8537064e-05,0.005757418,4.0,0.98855,,,,,,,,,,,,
1,2,289,9.0,0.0017396053,0.005057085,0.0041182353,0.0009905751,0.8138603,0.0014511866,0.0127402395,0.011271121,0.0021307876,0.14664079,4.0,0.90307933,0.0,0.0,0.0085,0.01,0.4275,0.003333333333333333,0.015,0.11349999999999999,0.01,0.4121666666666667,4.0,0.4275
1,2,290,3.0,0.00037601395,0.00013231659,0.9784345,0.020616094,5.3680513e-05,0.00025591505,2.7979146e-05,6.244179e-06,8.87404e-05,8.440176e-06,2.0,0.7525286,,,,,,,,,,,,
1,2,291,8.0,0.0049124905,0.123704344,0.036383245,0.049940936,0.005971535,0.015358225,0.007510799,0.0013464119,0.7504011,0.0044708727,8.0,0.4379918,0.0075,0.015666666666666666,0.011666666666666665,0.04416666666666666,0.03,0.02333333333333333,0.0095,0.02283333333333333,0.8033333333333335,0.032,8.0,0.8033333333333335
1,2,292,1.0,0.0002684035,0.9933595,0.0001353772,3.825586e-05,0.0023221215,0.00012317911,0.0008921216,0.00082122744,0.0013567368,0.0006830468,1.0,0.9405949,,,,,,,,,,,,
1,2,293,7.0,0.0071351286,0.002504845,0.0024616504,0.00068954215,0.0026990005,0.0008765248,0.0006546898,0.97832614,0.0037765238,0.0008759184,7.0,0.7941356,,,,,,,,,,,,
1,2,294,8.0,0.0073265303,0.18961282,0.043754164,0.06268248,0.009985685,0.016211696,0.010279259,0.0012413402,0.65318424,0.00572173,8.0,0.47108358,,,,,,,,,,,,
1,2,295,7.0,0.08207556,0.026825497,0.022405775,0.006525983,0.009253771,0.014967464,0.017263498,0.73305935,0.06873086,0.018892245,7.0,0.72563076,,,,,,,,,,,,
1,2,296,3.0,0.15416898,0.015433575,0.70857435,0.060991693,0.006314983,0.010740604,0.007151416,0.009170209,0.024228742,0.0032253342,2.0,0.77578884,,,,,,,,,,,,
1,2,297,9.0,0.52405256,0.009332975,0.10005723,0.0070123337,0.16958742,0.020585032,0.042874586,0.06922542,0.013430911,0.043841593,0.0,0.9276737,,,,,,,,,,,,
1,2,298,2.0,0.00020685233,2.0542953e-05,0.999691,1.0284893e-05,2.0094836e-05,2.623788e-05,1.6737495e-05,1.0910378e-07,7.166257e-06,8.949837e-07,2.0,0.9788135,,,,,,,,,,,,
1,2,299,6.0,0.004066306,0.21443292,0.04864478,0.0016156492,0.01082945,0.0039032937,0.69885164,0.0007433212,0.013413929,0.0034986984,6.0,0.9145788,,,,,,,,,,,,
2,2,0,7.0,0.0028076721,0.00024743628,0.00080486963,0.00017722574,0.013217801,0.00013913713,0.00015263511,0.8563708,0.00082668633,0.12525566,7.0,0.9750456,,,,,,,,,,,,
2,2,1,7.0,0.0001380119,1.0963645e-06,0.00011960998,8.109072e-06,0.00055125455,4.6077507e-06,2.635989e-06,0.9952025,0.000118289325,0.0038538254,7.0,0.99667513,0.0,0.0,0.003333333333333333,0.0,0.003333333333333333,0.0,0.01,0.9633333333333334,0.01,0.01,7.0,0.9633333333333334
2,2,2,2.0,0.0011847222,0.0007676141,0.986629,0.0012195448,0.00012243135,0.00087879115,5.2005922e-05,0.0005677253,0.008515991,6.211665e-05,2.0,0.9158362,,,,,,,,,,,,
2,2,3,2.0,7.347507e-05,0.0002578643,0.9932271,8.901785e-05,1.4914953e-05,7.618607e-05,0.0051461486,8.129417e-05,0.0010223646,1.1661087e-05,2.0,0.95878726,0.050499999999999996,0.02,0.35375,0.01875,0.06033333333333333,0.0115,0.4751666666666667,0.0,0.0,0.01,6.0,0.4751666666666667
2,2,4,9.0,0.24731304,0.0015137813,0.12536995,0.0064877877,0.2177003,0.0066603296,0.051014774,0.2256433,0.049320877,0.068975836,0.0,0.9305272,,,,,,,,,,,,
2,2,5,0.0,0.99560905,3.3802485e-07,0.0018364346,3.5584904e-05,1.5926991e-05,0.00013391538,6.381964e-07,4.1521333e-05,0.0023258282,9.0094414e-07,0.0,0.9816382,,,,,,,,,,,,
2,2,6,8.0,0.034295246,0.02780244,0.1482443,0.027623551,0.0028575542,0.021950059,0.0007574409,0.006492945,0.72705287,0.002923558,8.0,0.85363925,,,,,,,,,,,,
2,2,7,4.0,0.00977168,5.5233646e-05,0.003107055,0.005359592,0.8724427,0.0014893095,0.006216378,0.013094515,0.014530053,0.07393354,4.0,0.921606,0.0,0.0,0.006500000000000001,0.0,0.9383333333333335,0.01,0.002,0.006500000000000001,0.0,0.03666666666666667,4.0,0.9383333333333335
2,2,8,5.0,0.051677905,0.045573864,0.174086,0.121869475,0.055035647,0.16363163,0.09726704,0.08477892,0.17604637,0.030033233,8.0,0.7128362,,,,,,,,,,,,
2,2,9,2.0,0.0050289356,0.0012545093,0.68190277,0.004080308,0.010077211,0.0026716283,0.04568684,0.2324038,0.01196272,0.0049312273,2.0,0.96251315,0.04583333333333333,0.018333333333333333,0.23663095238095233,0.07775,0.06878571428571428,0.02828571428571429,0.12176190476190475,0.27016666666666667,0.009000000000000001,0.12345238095238095,7.0,0.27016666666666667
2,2,10,5.0,0.13771342,0.019523608,0.053271253,0.3472477,0.025572727,0.2738482,0.005860613,0.04720623,0.08455515,0.005201121,3.0,0.6732963,0.047,0.0165,0.015428571428571427,0.05,0.015,0.7600714285714285,0.019166666666666665,0.004,0.05083333333333334,0.022,5.0,0.7600714285714285
2,2,11,3.0,0.013687016,0.00018811997,0.034956306,0.87210447,0.00039873307,0.039651044,2.6205256e-05,0.006166315,0.032751404,7.040284e-05,3.0,0.91459525,,,,,,,,,,,,
2,2,12,5.0,0.177845,0.022165213,0.061649323,0.1458717,0.07352687,0.250795,0.047119975,0.08425686,0.11502887,0.021741243,5.0,0.6626123,,,,,,,,,,,,
2,2,13,2.0,0.0018517133,0.0018516664,0.919937,0.005150177,0.000738029,0.003920864,0.002330511,0.0012406565,0.062474772,0.00050459226,2.0,0.8734027,,,,,,,,,,,,
2,2,14,1.0,0.0043044286,0.82558846,0.03963599,0.009997177,0.0034051319,0.006204809,0.004236626,0.05402352,0.035296287,0.017307533,1.0,0.8595,,,,,,,,,,,,
2,2,15,3.0,0.03072861,0.00012037571,0.05374042,0.8373351,0.00040572687,0.0297967,7.4100894e-06,0.03923048,0.00860216,3.3043907e-05,3.0,0.95906293,0.014583333333333332,0.05,0.10075,0.7586666666666666,0.008333333333333333,0.035,0.006500000000000001,0.021666666666666664,0.002,0.0025,3.0,0.7586666666666666
2,2,16,6.0,0.007604993,0.0011361889,0.081542194,0.0042070122,0.0048641074,0.0077324063,0.84543145,0.0078043053,0.036094982,0.0035823765,6.0,0.90431124,,,,,,,,,,,,
2,2,17,3.0,0.013211974,0.0024105618,0.11338848,0.20256363,0.07633611,0.053907555,0.0071097324,0.007454709,0.50343144,0.020185815,8.0,0.7783502,,,,,,,,,,,,
2,2,18,5.0,0.008291403,2.5671472e-05,0.005570514,0.030786438,0.0004715676,0.0156227,3.7321104e-05,0.00030867904,0.93865645,0.00022926395,8.0,0.897435,,,,,,,,,,,,
2,2,19,7.0,0.011762996,1.33430185e-05,0.00038839018,0.00025302038,0.009418151,0.00016324128,4.81351e-05,0.9523681,0.001672426,0.023912208,7.0,0.98555666,,,,,,,,,,,,
2,2,20,4.0,0.01310857,0.00040786856,0.004603695,0.0041381223,0.68436605,0.002117176,0.013381089,0.03098553,0.018100057,0.22879186,4.0,0.89319664,,,,,,,,,,,,
2,2,21,5.0,0.92253643,0.00012042649,0.0042983717,0.026495872,0.0011269058,0.028566325,5.1131603e-05,0.005509571,0.01121046,8.439249e-05,0.0,0.8836104,,,,,,,,,,,,
2,2,22,6.0,0.0012404599,0.00021372717,0.018492952,0.0012958061,0.0043890066,0.001627709,0.96350104,0.0036411418,0.0043762056,0.0012219315,6.0,0.9158739,0.0,0.0,0.003333333333333333,0.0,0.006,0.0,0.9840000000000001,0.0,0.006666666666666666,0.0,6.0,0.9840000000000001
2,2,23,2.0,0.0067425887,0.0009954375,0.76836807,0.004767047,0.009813497,0.001782428,0.0041987947,0.18068282,0.017525079,0.005124191,2.0,0.9727108,0.0,0.02,0.78625,0.05625,0.02,0.0125,0.02,0.04,0.015,0.03,2.0,0.78625
2,2,24,2.0,0.00019366023,7.162482e-06,0.9885254,5.61993e-05,3.3237206e-06,3.422438e-05,2.1765293e-07,1.3496681e-05,0.011164537,1.8228133e-06,2.0,0.970337,,,,,,,,,,,,
2,2,25,8.0,0.005172027,3.1887765e-05,0.012640553,0.0029606696,9.887976e-05,0.00277032,1.3508662e-05,0.00018055663,0.97601575,0.00011582138,8.0,0.93611926,0.02083333333333333,0.0,0.008333333333333333,0.06333333333333332,0.03333333333333333,0.0605,0.0175,0.005,0.7645000000000001,0.026666666666666665,8.0,0.7645000000000001
2,2,26,3.0,0.09309405,0.0082756765,0.044168808,0.45782956,0.020364096,0.1319674,0.0054052696,0.044244677,0.18792643,0.006723982,3.0,0.7869895,0.03941666666666666,0.008428571428571428,0.03975,0.45283333333333337,0.019000000000000003,0.10283333333333332,0.004,0.012,0.28573809523809524,0.036000000000000004,3.0,0.45283333333333337
